commentId,videoId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,publishedAt,updatedAt,likeCount,textDisplay,totalReplyCount,parentId,canRate,viewerRating,sentiment,sentiment_category
UgwOD4GM8K2SDN8ICf94AaABAg,yjztvddhZmI,@TheSteelDialga,https://yt3.ggpht.com/ytc/AIdro_nvQgTb6m_C8mwQJN4D6CCfl_zGZ7AqGIsRgA6sbkC9UQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TheSteelDialga,UCP2yxY3DEcCoGAalF4ua7TQ,2021-09-03T15:56:14Z,2021-09-03T15:56:14Z,0,great video derek! the future sure is exciting.,0,,True,none,"{'neg': 0.0, 'neu': 0.336, 'pos': 0.664, 'compound': 0.8718}",positive
UgxUVXjZD04sAOzuvGZ4AaABAg.9Rfw4sN9vCV9RoI-hC-qSx,yjztvddhZmI,@thunderbolto7611,https://yt3.ggpht.com/ytc/AIdro_nx8p5AKMB4kv6ia0zVrJ8yfO68X9wpBL8ewLNMyWM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thunderbolto7611,UCfmWGL_vqlMxSYe98j8nsEg,2021-09-03T01:04:06Z,2021-09-03T01:04:06Z,0,"i think in the far future you won’t have much of a choice, but there’ll be private tracks etc to keep those needs satisfied.",0,UgxUVXjZD04sAOzuvGZ4AaABAg,True,none,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5719}",positive
UgxzKlNHufb7ovQsNb94AaABAg,yjztvddhZmI,@zackofpersia5086,https://yt3.ggpht.com/ytc/AIdro_ld_e9jKGW_3de0zlRaZUwHhOkQEcda4ypdoYZjBWf4-g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zackofpersia5086,UCFlbVyK_N8Eh_zaPSuZd6Hg,2021-08-29T15:55:39Z,2021-08-29T15:55:39Z,1,"you have a habit of making people sound like fools for not instantly trusting a new technology, i have never once seen or even heard of a cyclist or skate boarder being hit or running into a car so the mere fact that you mentioned that is very concerning. even that sudden stop about 2 seconds it saw that worker with the trolley come out can already cause many problems. the fact that this company is paying you money to make this video and then telling everyone you are stupid or lets say silly to be polite for not instantly trusting something the way we did not trust elevators(witch is not even a comparison that should ever be made since in your own words they simply go up/down) i look at all the insane positive comment's in this video and i wonder how much might you be lying to us or the company whom paid you be lying to you. you are a great sales man but maybe be more ethical in your future videos especially when getting paid, that makes you far more likely to be biased on its own. never mind your love of technology (witch gives further bias) never mind your love for science and probably systematic",0,,True,none,"{'neg': 0.146, 'neu': 0.801, 'pos': 0.053, 'compound': -0.9522}",negative
UgywSYE1B3vfDeZgg6l4AaABAg,yjztvddhZmI,@EvilCooky,https://yt3.ggpht.com/642c0QUqe7gI9U5iEDpiAMUJDZNWESptR5dkThtXH6j1Mab4HzqYrkRlvpMDB5a8DdIxnpenHw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@EvilCooky,UC2Vn6VdciPLdBxQNJmqOgXw,2021-08-27T14:00:56Z,2021-08-27T14:00:56Z,0,"self driving cars are the future. always watching the road, never tired, and making the best possible decisions ins microseconds.
they don't speed, don't make stupid lane changes or turns, and most importantly, their driving is predictable.
when self driving cars become the norm traffic will flow much smoother.",0,,True,none,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.8995}",positive
UgzGs1A3ZA5sdnaWiot4AaABAg,yjztvddhZmI,@TobiasBossin,https://yt3.ggpht.com/ytc/AIdro_kktGPbcoJGHEcrWBNdR6NL0QgaI4PlKoeJ0RmyUM9oRKKu=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TobiasBossin,UCj05qROZ0m1ZUBcxw4bzSrQ,2021-08-27T09:59:00Z,2021-08-27T09:59:00Z,0,i am amazed by the today's technology and invention speed. mostly nobody thought 20 years ago that such kind of things could even be possible in the near future. but here we are now....only sad thing about this is when you live in countries which are afraid of adoption of new inventions...like me living in germany xd. some people still think internet is something new hahaha,0,,True,none,"{'neg': 0.056, 'neu': 0.85, 'pos': 0.094, 'compound': 0.431}",positive
UgxghnbtAnpzk0KdyTl4AaABAg,yjztvddhZmI,@musikSkool,https://yt3.ggpht.com/ytc/AIdro_kP9AdZBrImFNZMDiZXt1APd0VZUE4BGUYHTAmVeKCaig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@musikSkool,UCnGpE3u1Cl9YNnRKlKb8nrQ,2021-08-27T09:50:05Z,2021-11-29T11:28:30Z,0,"the titled should be ""why you want the top 1% to have driverless cars, 'cuz, let's face it, the rest of us couldn't afford it.""  poor people aren't going to have driverless cars until there are used driverless cars that are cheap enough, so about 10 years from now.  you don't want driverless cars on the road with old parts, software develops bugs and gets slower, sensors stop working accurately, hardware is no longer supported by software updates.  basically, a 10 year old driverless car will be considerably less safe than it was when it rolled off the production line.  unless you make new self-driving cars that cost the same as used cars, they are never going to take over.  the solution is not to make older cars illegal, that would steal the livelihood of hundreds of millions of people that can't afford to pay more than $3,000 for a car.  even if upgrading a car to be driverless costed $3,000 it would still mean asking a poor person to pay twice what they can afford to have a car.

less than a third of the cars on the road are newer than 5 years, and less than 1% of cars are older than 25 years.  that means that if every single new car made were driverless this year, it would take 5 years before a third of the cars were driverless, and 25 years before 99% of cars are driverless.  it is very unlikely every new car will ever be driverless, so this skews even further into the future.  retrofitting older cars to be driverless could work much faster, but because of the vastly different abilities of older cars there would be an enormous amount of errors causing accidents.

driverless cars are a rich persons toy.  at least for the next 3 decades, assuming we start making every single new car driverless.

the reason why we have as many cars as we do today started because germany came up with a way to make cars cheap enough for everyone to have.  then america decided that being able to move a large amount of people and military equipment very quickly on a highway network would greatly increase the ability for the nation to defend itself.  however, that decision was made when there was a draft, any adult male between 18 and 64 would be required to join a war.  now the military doesn't expect everyone in the country to be ready to fight a war.  we have many fewer soldiers and they are specially trained.  we transport them in the air or on enormous boats.  we do not fight wars with hundreds of millions of people anymore.  even if world war iii started tomorrow, it would probably be over before the government decided to enlist every adult male between 18 and 64.  simply put, the original purpose of cars is no longer relevant.  cars are an outdated technology for a problem that no longer exists.  we are not fighting a massive war, and even if we were, we wouldn't be able to rely on the highways.  there would be traffic jams the entire country over and the only chance of the military using the highways would be if they had a giant bulldozer weighing 30 tons that can push people out of the way so they can transport the necessary equipment to where it is needed.  that would never happen.  ever.  it is more likely they would use massive boats going up and down the coast moving things, or thousands of cargo planes, or underground pipelines, or mega-trains.  we don't need cars.

  the question isn't whether or not they should be driverless, it is whether or not we should invent something new to replace them altogether while we still have the resources to do it.  cars are not now, nor ever will be, economically or environmentally sustainable.  every single car is less then 15% efficient at turning fuel into moving a human.  you weigh less than 200 lbs, but your car weighs 3500 lbs.  even if your car were ""%100 efficient"", it is still moving 3,500 lbs of car to move less than 200 lbs of person.  that means that 87.5% of the energy being used by the car is being used just to move itself, and only 12.5% to move you.  the whole concept of cars is too inefficient to take seriously in the 21st century.

  as an example of a system to replace cars.  imagine a remote-controlled shopping cart that weighed 100 lbs and could carry 50 lbs of groceries.  a person has to get a ""remote-control vehicle driver's license"".  a car has to move 3,500 lbs to move 50 lbs of groceries.  that is 70 lbs of car moved for every lb of groceries.  this would move 3 lbs for every lb of groceries.  that is 23 times less energy.  a typical car costs $25,000.  a remote-controlled shopping cart could cost less than $3,000.  you wouldn't even need to own one, you could rent one from the grocery store for $5 a trip.  that is $260 dollars a year for the transportation of groceries, assuming you shop once a week.  compare that to the cost of insurance and fuel that is usually over $1,000 a year.

  this is just one example of how we could replace the car.  there are many like this that would save the environment.  if we are going to be pouring billions of dollars into changing cars, we should at least be doing it in such a way that improves the world.  this delivery shopping cart idea is 20 times as energy efficient as electric cars, and probably 40 times as energy efficient as gas cars.  not only that, it would cost less than switching to self driving cars, and is better at the one thing that self-driving cars can claim.

  the only thing going for self-driving cars is that they are safer, but no matter how safe they drive they can't compete with a vehicle that weighs 20x less than them.  not only that, if everyone used these smart-carts for all their shopping, they wouldn't even be out in a car in the first place.  the number of accidents would plummet, and the number of accidents with people actually in the cars would also plummet.  the number of injuries and death would go so much lower that driverless cars couldn't even compete with it.  not to mention the money lost in accidents would go so low that insurance for these things would be very cheap.  you would no longer need to pay out $35,000 in damages, at worst just $3,000 in damages and $200 for the shopping that was lost.  no hospital visits.  even if a normal car was in an accident with one of these, the chances of them being hurt when their 3,500 lb car hit a 100 lb shopping cart is so low that even the insurance for regular cars would go way, way down.

  we need to think outside the car.  there are way better options.",0,,True,none,"{'neg': 0.087, 'neu': 0.835, 'pos': 0.078, 'compound': -0.9552}",negative
UgxVwQ6-MpBERzSYiyd4AaABAg,yjztvddhZmI,@Randomguy-ch6je,https://yt3.ggpht.com/ytc/AIdro_l6qIhILgbL7xMQLJbqoVtKwc6hPw-04kyjCLcSt-M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Randomguy-ch6je,UCLc1HA3doE9j-wMQtngdLfQ,2021-08-26T04:21:37Z,2021-08-26T04:21:37Z,0,"eh the 214 crash was actually partially due to the pilots not understanding what the autothrottles were doing. not saying they’re completely right, but the lesson most pilots took from 214 was to be more willing to completely turn off automatic functions and get better at manual flying. the faa themselves is also encouraging more proficiency with manual flying. 

programmer and engineer types see it in the opposite manner and want to automate the plane and completely reduce human error to near zero when they see incidents like that. while i do think we will see a future with no humans in the loop, the aviation industry isn’t there all the way, and autopilots have been fairly standard for decades as far as capability.",0,,True,none,"{'neg': 0.062, 'neu': 0.843, 'pos': 0.095, 'compound': 0.6762}",positive
Ugz3h2nWATvARchYqQt4AaABAg,yjztvddhZmI,@TheDanielmeeks,https://yt3.ggpht.com/Rt4-6rMpESlQ0FBYbXrpUxPP08pekBYBKk_LaCrGdP7-xrb1ypb1jxUU8BMIhlOXbzf7xUIgFQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TheDanielmeeks,UCWP45xrJ4E_on62uuygizJA,2021-08-25T13:49:15Z,2021-08-25T13:49:15Z,1,it will be illegal to drive in the future you will only be allowed to use an autonomous vehicle. human autonomy will mean nothing.,0,,True,none,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.5574}",negative
UgwJJvChHp9AJyxFObp4AaABAg,yjztvddhZmI,@mickborneo2611,https://yt3.ggpht.com/ytc/AIdro_nFprbRIa59Zti-4cJF4ECTOqtYId3M5Um0YEYzAzQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mickborneo2611,UCD2WTvJRtnwIr1dBAo4JcMQ,2021-08-24T23:42:45Z,2021-08-24T23:42:45Z,1,"compelling video and i agree with the basic concept: humans make too many errors on the road. there are thousands of hours of car crashes on youtube recorded on dashcams that proves this. but aren't you being a little disingenuous by getting waymo, the company behind the technology, to sponsor this video? it's a conflict of interest that kinda reduces the impact. i'm a tesla driver and the fact that you didn't even mention that name confirms that there's a bias here, if your intention is to discuss driverless cars in general.",0,,True,none,"{'neg': 0.063, 'neu': 0.865, 'pos': 0.072, 'compound': 0.2382}",positive
Ugzk1p_1BStPiS0j7L94AaABAg,yjztvddhZmI,@ElectrifiedStud,https://yt3.ggpht.com/ytc/AIdro_mM6Cy52r3imQYsY71-0lv4LN-BL49FOCSGD0MXULFXR4gQCJhFycIsfB6qawVr434KQQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ElectrifiedStud,UCOxM5DLeXM0Ip8lfM-1SURA,2021-08-24T03:59:11Z,2021-08-24T03:59:11Z,0,"devices fail. so many cameras and sensors, more points of failure. once everyone gets used to autonomous vehicle, there will be no such skillset as driving. so hypothetically machines handicap humans more than aid our life. just look at the culinary skills that have fast become a 'wow' thing as very less people have them and most of the rest use ready to eat/cook food. one mistake everyone is in major trouble. i'm not a hater of autonomous vehicle or automation, but coming from this very field of knowledge and expertise. bottom line good drivers hate autonomous vehicles not because of insecurity or pride, but rather to the fact of sheer experience and knowledge of driving for so long has taught them the real thing and they would like the next generation to take their inputs and knowledge to further get better sooner than they did. just like that machine cannot understand various flavors of every ingredient and understand the need of the eater, driving in the real world outside 'well planned cities' is just impractical. of course making driver aid to make his life easier is needed, but not an absolute necessary. simple is always better. complexity isn't just worth the money and time. humans cannot be replaced, can be reduced but not completely taken out. with such propositions it will fast become machine ruled world which will be chaotic, not because people oppose it, but due to short comings and underperformance that could make life tougher in the wrong direction. too much tech adoption is bad. before all the driver assist systems like abs, esp, drivers had to learn and perfect those skills, but due to fast adoption of automobiles by people with less skills the accident rates surged so they invented it for them. but it was also mandated to be the defacto standard for every vehicle sold sooner later and this resulted in lesser skill-improvisation. now almost all the drivers can't drive the old vehicles safely due to the very fact of untrained skills. so this rate of adoption of tech is only going to make things worse in the future than help them in the right direction. also this is mostly a first world problem, where money > humans, so they do such things due to lack of zeal to solve real problems vs winning such superhuman titles.",0,,True,none,"{'neg': 0.103, 'neu': 0.77, 'pos': 0.127, 'compound': 0.8802}",positive
UgybXQuYZRB4NBdvLWN4AaABAg,yjztvddhZmI,@yustformusic,https://yt3.ggpht.com/ytc/AIdro_mzCm20dgbXQ1pzZe4HmhklkNPBEQJiqP_PpJ_amc8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@yustformusic,UCrfOuNCPOmtAF8wGzk3NufQ,2021-08-23T13:51:44Z,2021-08-23T13:52:50Z,9,"driverless cars aren't the future, walkable city's, biking infastructure and public transport are. atleast that's the future i prefer. i prefer a future with less roads, more parks and no more privileged idiots demanding and getting ever increasing speeds. people rarely question the amount of space cars and their infrstructure take up. i prefer to keep dystopia's in books thank you very much.",3,,True,none,"{'neg': 0.106, 'neu': 0.857, 'pos': 0.036, 'compound': -0.5895}",negative
UgwhvVSgfWQS0b6xdrN4AaABAg,yjztvddhZmI,@user-qq4wu8sc2k,https://yt3.ggpht.com/ytc/AIdro_kL1P9XhZLD9L5WXfadUxevJ9gunSDL58mmzEunfSAAKA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-qq4wu8sc2k,UCSuQYpkLtfw4_6G6ReRCjFA,2021-08-22T17:13:45Z,2021-08-22T17:13:45Z,0,"well that's all was obvious even before self driving cars development even started. and as quite obvious consequence human driven vehicles will be banned on roads sometime after. there is no way how human can drive on the cheap roads without traffic lights and signs designed for autonomous vehicles where most of other cars moving in preplanned routes. that will be effective and safe. but as usual this changes comes with human losing theirs rights to drive. that's historical trend. in a name of safety and comfort people will lose theirs rights. the thing is it gonna be sad to see future generations of people who most likely will live all theirs lives in a chamber strapped to the bed with few tubes coming to one side of the body and few others from another. why will you leave you chamber? there is covid outside, or any other kind of infection may kill you. or brick may fall on your head. or you may break your leg. just stay in this little chamber, robots will do all hard work for you. if there would be the way to turn people into bodiless goo which can live only in theirs chambers that would be done.",0,,True,none,"{'neg': 0.106, 'neu': 0.839, 'pos': 0.055, 'compound': -0.9127}",negative
Ugy4AyIPaLxE3LPaNKh4AaABAg,yjztvddhZmI,@Eirud,https://yt3.ggpht.com/ytc/AIdro_kheayql9DPvCPdSpPS8LjThTMSqwO8M15FqkUvuJ4UtO8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Eirud,UCFFHa6coZ8TvDbGFxiNkNLQ,2021-08-22T15:49:16Z,2021-08-22T15:49:16Z,0,every day that i commute to and from work i see dozens of dumb decisions being made or just unintelligent driving as a whole. imagining every day that i see another one of those drivers and having them be replaced by a fully autonomous self driving car making smart and safe decisions makes me feel like it wouldn't take long before i only see egregious user error every once in a while. it feels like a brighter future is just on the horizon.,0,,True,none,"{'neg': 0.093, 'neu': 0.772, 'pos': 0.136, 'compound': 0.4939}",positive
UgwaYz5IYid8uai_zq54AaABAg,yjztvddhZmI,@stealcase,https://yt3.ggpht.com/ytc/AIdro_libmXDtSaH8coVGsSdKBcDfzPg-Gwyiw6A6HaeBaG3Ng=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@stealcase,UCn7Nx5cUebQtlGFHRsrHWqg,2021-08-22T09:30:30Z,2021-08-22T09:30:30Z,1,"we have driverless vehicles, and they normally run on tracks. sure, driverless cars are cool and we should move towards them. but we should structure society not around small individualistic vehicles, but transit that can support many people fast, cheap and environmentally friendly. driverless cars won't solve the most pressing issues of our time. they're a solution to a _part_ of driving a car. a problem we wouldn't even have if we removed the car entirely. (at the scale it exists now of course)

cars should not be a mainstay of most families in major cities. it should be the exception, not the norm. people should be able to move around without cars, keeping streets pollution free and at a human scale.

this isn't some future technology, we have trains, busses, bicycles and trams today. theyre just not spicy enough for governments to embrace at the scale we need. and we don't have time to wait for all cars to become carbon neutral, its not gonna happen soon enough.",0,,True,none,"{'neg': 0.029, 'neu': 0.856, 'pos': 0.115, 'compound': 0.9438}",positive
UgwpJM-olrO3kf3IJbN4AaABAg.9RL9ycgqPC39RLEWhapQ4U,yjztvddhZmI,@terrasolaris5104,https://yt3.ggpht.com/ytc/AIdro_lkNS7Mt_5x-QHnkIK9ioXk3PJQPIcOAitl6hPJbwEvzp0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@terrasolaris5104,UCdQLY3M5-S0pq0LuQTxG65g,2021-08-22T08:56:26Z,2021-08-22T08:56:26Z,1,"your concerns are warranted, for the data we have.
however, we don't have the data of the future, and predictions are becoming more and more unlikely, even with larger numbers, especially with something as volatile as an economy. unemployment rates have fluctuated throughout history due to many factors including technological advancements.
humans are very adaptable, and there is a low chance that a complete overhaul of car automation will happen at once, giving ex-employees of companies that decided to adopt autos the chance to plan. the average age of truck drivers, for example, is around 45-55, with an average retirement age of just over 60. there is a shortage on the rise, actually, for many reasons other than automated vehicles.
i'm not an expert, but i think you should be eased by the fact that everything is unpredictable, and not all people that rely on the driver industry need to worry about it much for at least 5-10 years.
as for prospective employments, i really can't say much. if the cost of driving is lowered for companies due to automation, the profit margins skyrocket. expansion is inevitable and more and more jobs still in need are going to be in demand.
i think you know as you read this how complicated it gets, and you'll soon need to take into factors such as population growth, the matthew principle and other public health issues. 
i agree with your concerns, but we can never be too sure of the impact, less so of the aftermath, and we have no idea what is in store for the future of employment opportunities, not only in the usa, but other countries, especially developing ones, which in my experience have to be very innovative.
have faith. from a stranger.",0,UgwpJM-olrO3kf3IJbN4AaABAg,True,none,"{'neg': 0.053, 'neu': 0.85, 'pos': 0.097, 'compound': 0.9436}",positive
UgxC_vZVI8TWd8EIEL94AaABAg,yjztvddhZmI,@eslp7627,https://yt3.ggpht.com/ytc/AIdro_mN8heF538rHJJ2mgtkw7g2ehdj85EaqZ2MpGaRP3A8qg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eslp7627,UCUqJJuoWGq9MWFBt65Jt1Hw,2021-08-21T12:16:14Z,2021-08-21T12:16:14Z,0,"a friend of mine is doing his phd on artificial intelligence and in conversation we hit the topic of autonomous driving. when i asked him why autonomous driving he then told me: because human beings are too stupid :d
but i still have some questions:
- if an accident happens.. who is responsible? who is accountable? the ""driver"" who owns the car (i suppose that one day everyone will wanna buy his/herself an autonomous car)? the car maker? who gets the blame?

- what´s the fuel consumption rate? because i do think that that kind of sophistication requires tremendous amounts of energy... can electric cars be autonomous? what impact would autonomous drive have on energy consumption?",0,,True,none,"{'neg': 0.072, 'neu': 0.815, 'pos': 0.113, 'compound': 0.5196}",positive
UgyJnRAkOA8ORZwVhj14AaABAg.9RIcWqTi4bc9TL9OT6jjJb,yjztvddhZmI,@DeathBringer769,https://yt3.ggpht.com/ytc/AIdro_mpEEd0lrk_FIe9F2hTLE9h4EfHXGhi5nMT6ceNGNY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DeathBringer769,UC_STSIQdz44-MFW25D0wQxw,2021-10-11T01:14:25Z,2021-10-11T01:14:25Z,0,"yea, rip pedestrians and bikers if all future intersections end up like that, lol. you're still going to need stoplights and crosswalks for them even if the cars themselves get advanced enough to not need it for traffic purposes.",0,UgyJnRAkOA8ORZwVhj14AaABAg,True,none,"{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.743}",positive
UgxYkjtpOE3_lkz6GrB4AaABAg,yjztvddhZmI,@thecellulontriptometer4166,https://yt3.ggpht.com/ytc/AIdro_lSK-NHDt2CSdHtXEaTkm07c1cENpmqXl8tgK20BR-c9A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thecellulontriptometer4166,UC-BCRJuk04fC_bOFEL4KSNQ,2021-08-21T03:21:33Z,2021-08-21T03:21:33Z,0,"accidents don't drive human choice because people don't think they are going to get in an accident. flawed logic, but there it is. what does drive human choice? the difference in cost to the individual. the day a person is told they can save $$ by having a driverless vehicle, then they will get one. for this reason, i believe the future for this technology is not with cars, but with trucks. if a company can reduce the cost to ship goods with driverless trucks, the entire shipping industry will change. if i was one of the 3.6 million truck drivers in america i'd be concerned.",0,,True,none,"{'neg': 0.051, 'neu': 0.91, 'pos': 0.038, 'compound': 0.1406}",positive
UgysLJIeZPXsoFb2f3J4AaABAg.9RHc-gvmci69RHctnzFIQO,yjztvddhZmI,@bobpanzarella6683,https://yt3.ggpht.com/ytc/AIdro_ky8UGT8kYhvapexW7eqssLXckhHmH_4AVfNyfXrVg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bobpanzarella6683,UC2-f6MiTHeLQu_epVdBAIYg,2021-08-20T23:21:13Z,2021-08-20T23:21:13Z,0,people have sworn for the last 80 or 90 years that we would have flying cars. why don't we? because they are too dangerous. just like autonomous cars. if you think you are 100% correct check out the jetsons or back to the future. do you want to have an accident while 100 feet up in the air? pity the poor people below you. i love technology but sometimes we can get a little too far ahead of ourselves. to even work a car must have ai and ai is the most dangerous toy we ever played with. as spoke said in the episode m5 computers are excellent servants but i would not like to be run by them.,0,UgysLJIeZPXsoFb2f3J4AaABAg,True,none,"{'neg': 0.112, 'neu': 0.788, 'pos': 0.1, 'compound': -0.1814}",negative
Ugwfo8UP_uKEGiPDYxd4AaABAg,yjztvddhZmI,@KevinColt,https://yt3.ggpht.com/ytc/AIdro_nQCzAOviVBBRrpM_48jAbM552J0T9yYJF2hJkMP_OgzPJi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@KevinColt,UCHgVgq7Y5SSuUgtWtpe50pg,2021-08-20T20:10:44Z,2021-08-20T20:13:49Z,0,"the future will not be full autonomous driving alone.
it will be full autonomous driving in conjunction to your inputs.
some people will like to steer, some will like to drive for some periods of time, some will like to completely control the car, etc etc etc
autonomous driving will be a thing like traction control, that you activate or not, and it adapts and corrects the gaps or not on your driving.
dont want to accelerate neither break? dont worry, it will accelerate and break for you. just want to steer? no problem the rest is covered.
it will detect which inputs you like or not like to use, and complete the rest in a  safely manner.
unless you turn it off.",0,,True,none,"{'neg': 0.053, 'neu': 0.804, 'pos': 0.142, 'compound': 0.9051}",positive
UgwBD50WLSnuVHmkSxV4AaABAg,yjztvddhZmI,@BR1ZZO,https://yt3.ggpht.com/ytc/AIdro_kM_Z2rI-xlKlW8LL9S6Iqck2Du5e5kv-8UCqnr09vIpYo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@BR1ZZO,UCts4juQ3-PJ75A_Gn7LCeRQ,2021-08-20T15:39:45Z,2021-08-20T15:39:45Z,0,i wasn't entirely sold on the idea but loved the fantasy of road trips with out driving. i feel a bit more comfortable with your comparison to elevator cars.   future is hear lets embrace it and not be the dude walking 40 miles cause he won't get into a driverless car.,1,,True,none,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9348}",positive
Ugz0ZnoIAG619mZFXkR4AaABAg.9RGCuM2y6ty9RIOXmrdoEZ,yjztvddhZmI,@kfx9663,https://yt3.ggpht.com/ytc/AIdro_m3zMykPrivGoZ-JEBkoBcIiJc-VVW_hYOMAz_0tv1J-gU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kfx9663,UCg-SJoaw1Ha6p7mYxzBO3_Q,2021-08-21T06:26:15Z,2021-08-21T06:26:15Z,0,"@@-futuretaken-  @-future- 
 1. cry about it
2. they can easly disable the emergacy button if they wanted since it is electronic.
3. mf really thinking that everything is perfect and that nothing can go wrong. yeah id like to see you go on highway being on the back seat while system randomly desides to make right turn
4. i have seen enough crashes to not trust it.",0,Ugz0ZnoIAG619mZFXkR4AaABAg,True,none,"{'neg': 0.075, 'neu': 0.785, 'pos': 0.141, 'compound': 0.6312}",positive
UgxEtD-7KHPQmM-8o2R4AaABAg.9RFGQDsmkaj9RIoMAxByDY,yjztvddhZmI,@epic321123,https://yt3.ggpht.com/ytc/AIdro_kPj5I27EdJZJkBSKt0JtjxNIPHcff9FPbLVZSzptb_IK8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@epic321123,UCkgFg2zX_o7NLxgrTUrNTQg,2021-08-21T10:20:36Z,2021-08-21T10:20:36Z,0,@@-futuretaken- agreed. it'll take a long time to reach the point of normalcy though,0,UgxEtD-7KHPQmM-8o2R4AaABAg,True,none,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.296}",positive
Ugwwd8GSqRCj6go9Mjt4AaABAg,yjztvddhZmI,@gatheringleaves,https://yt3.ggpht.com/ytc/AIdro_lVEJgn3SiZC3CshG1-H6Yx5sZPCqAFkx7kwwanBUSNBRM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gatheringleaves,UCgumiWADGDZgZk9ja4KfTEg,2021-08-19T23:52:36Z,2021-08-19T23:52:36Z,0,the future is now,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Ugx7JOgDMdgFkE0GXax4AaABAg.9REk8OeAbBf9RIray_-5j5,yjztvddhZmI,@tilmanhesse,https://yt3.ggpht.com/x9DNsfvaPxQT5Lg4xxwiMpV-l9gNVftbn9ZMCh4PulZUzga1bJOXCcG2dAY5ctlW3PWMi2eUHQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@tilmanhesse,UCUz-4NUAE6frEYAfdDRYS2g,2021-08-21T10:48:58Z,2021-08-21T10:49:30Z,0,"@@-futuretaken- excactly. the person in the video said that a big reason for autonomous vehicles was ""more safety"". but as it looks, a big reason against autonomous vehicles will be that it causes ""more restrictions"" for pedestrians and cyclists",0,Ugx7JOgDMdgFkE0GXax4AaABAg,True,none,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.2609}",positive
UgwpkEGUfbwK4Q0jY-54AaABAg,yjztvddhZmI,@theburnetts,https://yt3.ggpht.com/ytc/AIdro_kYyDzpp-YVV5H9iUf6pQFUH93jX6Vlfu7WcEqauWrER90E=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@theburnetts,UCWKFEETTeAbKmwE63uNle7w,2021-08-19T19:14:51Z,2021-08-19T19:14:51Z,0,"great video.  i always laugh when i hear people's hugely optimistic vision of the future.  at the end of this video he sees a future where the rise of autonomous vehicles will mean less traffic, fewer cars on the road and more green spaces.  lol  history has shown that human beings always seem to expand to fill their capacity.  what i mean by this is if we figure out some way to do something more efficiently, that doesn't mean we will have less of it - the exact opposite!  we will get more of it.  if riding in a car becomes simpler, cheaper and more efficient then most likely we will do more riding in cars.  the number of trips that people take will increase.  i hardly think that we will reduce our road system and build more green spaces.  if we can improve our cars so that they can more easily navigate a 4 way intersection then we will just increase the number of cars on the road until we get traffic jams even with autonomous vehicles.  :)",0,,True,none,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.9883}",positive
